,标题,作者,漫画分类,风格类型,保存格式,封面,内容简介,是否完结
677,黑暗之魂⑨,灼眼的SA_BER,内地漫画,"冒险,东方",JPG,http://images.dmzj.com/webpic/4/DarkSouls90530.jpg,讲述了琪露诺穿越到黑暗之魂的世界里当薪王传火的故事,已完结
678,辉夜大小姐想让人告白（同人）,卷哈,内地漫画,"爱情,校园,搞笑",JPG,http://images.dmzj.com/img/webpic/5/1559642493.jpg,国人制作的辉夜同人，超可爱,已完结
679,魔王的赌约,暮苏,内地漫画,"魔法,奇幻",JPG,http://images.dmzj.com/img/webpic/11/1010727711560234864.jpg,与奇怪的大姐姐相爱相杀的故事。（我不是我没有,已完结
680, 一九七一,源华,内地漫画,"其他,悬疑,奇幻",JPG,http://images.dmzj.com/img/webpic/12/1092121921560266712.jpg,生年一九七一,已完结
681,异变,懵虎98,内地漫画,"格斗,热血",JPG,http://images.dmzj.com/img/webpic/14/1025506741560671629.jpg,"主人公98号是一名杀手，但因组织威胁 接受病毒实验，
但实验的失败使他身体发生异变，获得强大力量，为了报仇与病毒实验的
发起者L博士对抗.",已完结
682,魔王，做好觉悟吧,棒棒糖sunday,内地漫画,"其他,治愈",JPG,http://images.dmzj.com/img/webpic/12/1093822321562165153.jpg,讲述魔王被勇者击杀的故事,已完结
683,惩罚者·再教育中心,深圳狐光动画,内地漫画,悬疑,JPG,http://images.dmzj.com/img/webpic/9/1091323091562036647.jpg,都市悬疑系列故事，一场场惊心动魄的事件背后，公正和邪恶都被注视着，面具之下的惩罚者如何展开行动？狐光动画首部原创系列漫画《惩罚者·再教育中心》,已完结
684,造神纪,东不屯,内地漫画,"其他,热血",JPG,http://images.dmzj.com/img/webpic/9/1094292691562846814.jpg,我叫张应弦，一天清晨，我和往常一样起床后，竟在家里发现一位穿着奇怪，性格也古怪的女生，然后她还赖上我不肯走了！！,已完结
685,区区臭钱请务必都交给我,Arfies,内地漫画,"魔法,奇幻",JPG,http://images.dmzj.com/img/webpic/0/1006343201562870798.jpg,很久以前的一个沙雕短篇,已完结
686,东方快打1：物都布都不死传说,飞天二踢脚,内地漫画,搞笑,JPG,http://images.dmzj.com/img/webpic/2/1025172621563892292.jpg,"内容含有原作角色被害的内容，原作党慎入！！
本作是东方PROJECT和真人快打的同人，既然有真人快打，那大家应该都懂，都懂..
本作有令人愉悦的内容，如：大英雄路见不平打死个人，熊孩子纵火多次终于落网等..
别问，问就是熊孩子吃瘪，问就是熊孩子挨打，问就是熊孩子她真的不死！",已完结
687,颠倒黑白,肆一,内地漫画,百合,JPG,http://images.dmzj.com/img/webpic/2/1094317421564193811.jpg,这是一场颠倒黑白的游戏，你愿意陪我玩到最后吗？,已完结
688,DIO不在家的晚餐战争,虚境境长圆神,内地漫画,"魔法,美食,搞笑",JPG,http://images.dmzj.com/img/webpic/18/1071812781564987753.jpg,JOJOx东方x小圆的故事。Dio魔馆美食节目。,已完结
689,恶萌人-化吧汉化的覆灭,赵红巾,内地漫画,"欢乐向,热血,萌系",JPG,http://images.dmzj.com/webpic/6/emengrenhuabahanhuadefumie.jpg,一个汉化组莫名其妙地走向了覆灭的故事。（其实并没有覆灭）,已完结
690,魔女和勇者,阿guan,内地漫画,"百合,奇幻,搞笑",JPG,http://images.dmzj.com/img/webpic/7/1005883671565264884.jpg,,已完结
691,小虫大逃亡,无锡的风,内地漫画,"冒险,治愈,奇幻",JPG,http://images.dmzj.com/img/webpic/8/1020680081565685442.jpg,热爱昆虫的少年提蒙得到了一只发光的金色独角仙，但在和坏孩子们争抢独角仙的时候意外地把独角仙的犄角折断了，一种不知名的神秘力量把孩子们带入了微观的昆虫世界……,已完结
692,新代悲白头翁,无锡的风,内地漫画,"治愈,奇幻",JPG,http://images.dmzj.com/img/webpic/8/1020680081565857643.jpg,作品名取自唐代诗人刘希夷的拟古乐府诗《代悲白头翁》，阅读顺序从右至左。,已完结
693,秘密,小小小笑笑,内地漫画,"爱情,生活,悬疑",JPG,http://images.dmzj.com/img/webpic/2/1002047421565937566.jpg,请勿转载，只发表于动漫之家和qq空间+剧本写好慢慢画慢慢更，要一次性画完分镜果然太难熬放弃了+这是个没什么营养的故事，不喜勿点，没有期待就没有伤害。,已完结
694,五千年的爱,无永,内地漫画,"科幻,爱情,治愈",JPG,http://images.dmzj.com/img/webpic/6/1096247661566284586.jpg,穿越千年的爱情故事,已完结
695,Without words tears,MJiffy,内地漫画,"冒险,魔法,奇幻",JPG,http://images.dmzj.com/img/webpic/12/1050996721566375109.jpg,【搬运自2014年旧作】三年之前，是魔族动乱之时：混沌元年，罪恶之源的野心日益膨胀。深渊中的虹，穿透黑暗的心脏，伴随着光韵的点点消散，与浑浊一同坠落在星海之夜，仅留下虹的碎片-----------“渊虹之痕”。三年之后，被命运所诅咒之人重新感受到了阳光的气息，一般未知的征途，罪恶在深渊中孕育着… …路，已不允许回头。,已完结
696,中原苦境糖制厂,梁幸禺,内地漫画,爱情,JPG,http://images.dmzj.com/img/webpic/2/1018765821566745720.jpg,"主要磕的cp：史萱、天地无双、最绮、衶天（众天）X拂晓、史家人的亲情等等（日后或许有补充）。

此乃中原苦境糖制品第一生产基地~宗旨是——正剧糖分不足的，我来补！（拍胸口）",已完结
697,恶魔手镯,无永,内地漫画,"格斗,热血,神鬼",JPG,http://images.dmzj.com/img/webpic/6/1096247661566624221.jpg,个人第二个练习作品，讲诉少女获得神秘力量的故事，少数分镜借鉴了一些作品，希望大家喜欢,已完结
698,生活可以萌萌哒,黑桃adah,内地漫画,"治愈,搞笑,生活",JPG,http://images.dmzj.com/img/webpic/2/1096426821566908330.jpg,温馨可爱的小漫画，每周脑洞大开，精彩创意不断，让你的生活可以萌萌哒。看似普通平常的东西在小精灵眼里就是神奇的童话世界。,已完结
699,文昌帝君陰騭文,林钜晴,内地漫画,"治愈,励志",JPG,http://images.dmzj.com/img/webpic/16/1042515361567491263.jpg,"《阴骘文》以通俗的形式劝人行善积阴德，久久必将得到神灵赐福。“阴骘”意谓冥冥之天在暗中保定人们，这是古代比较简单的天命论思想。
在《阴骘文》中，“阴骘 ”具有天人感应的含义，要求自已多积阴德阴功，就是说行善做好事不要到处张扬，只是阴悄悄的去做。即使个人独处而别人不知晓的情况下，也不做坏事，以此为条件，文昌帝君就会暗暗保佑你，赐给你福禄寿。",已完结
700,六万金,松蘑鸭太郎,内地漫画,"冒险,格斗,搞笑",JPG,http://images.dmzj.com/img/webpic/18/1012701181567783168.jpg,发量...是这个世界，评定地位的唯一准则。 人们苦于修炼脱发技巧，减少自身的发量。 并以此提升在这个时代的地位。 然而，在这些不计其数的修道者们面前... 却有两座难以逾越的大山...,已完结
701,傲骨,松蘑鸭太郎,内地漫画,"冒险,格斗,奇幻",JPG,http://images.dmzj.com/img/webpic/18/1012701181567788060.jpg,"制造阳光的赤金乌，在60年前莫名的消失了。世间从此便陷入了，无尽的黑暗之中。
传闻赤金乌藏身于名为“极夜街”的古代街区。各界人士为寻其踪迹，皆启程前往但自此音讯全无。
少女汐夜月出于自身的好奇及为实现爷爷的遗志，在习得傲骨之技后，独自出发去寻找消失已久的赤金乌。
途中，她遇到了同样来寻找赤金乌的东极星。志向不合的二人为寻找赤金乌临时组队去挑战强敌。但他们不知道，这一切的背后蕴藏着巨大的阴谋...",已完结
702,《彩云指南》,李坤,内地漫画,"历史,励志,搞笑",JPG,http://images.dmzj.com/img/webpic/14/1014130941570601738.jpg,《彩云指南》是一本一大理历史文化和神话传说编辑的漫画故事。,已完结
703,厕所的影子,无永,内地漫画,惊悚,JPG,http://images.dmzj.com/img/webpic/6/1096247661570362857.jpg,一个恐怖小短篇，希望大家喜欢,已完结
704,你的初吻是我艾莉娜哒！,阿guan,内地漫画,"其他,搞笑",JPG,http://images.dmzj.com/img/webpic/7/1005883671570245838.jpg,是我艾莉娜哒！,已完结
705,小魔女大冒险,一条尾,内地漫画,"冒险,励志,搞笑",JPG,http://images.dmzj.com/img/webpic/15/1086267551569911564.jpg,为了成为魔法师小魔女一直努力在锻炼、结果把自己锻炼成了一个物理系魔法师,已完结
706,RAPPER的百合,没故事,内地漫画,百合,JPG,http://images.dmzj.com/img/webpic/3/1045636631570773979.jpg,,已完结
707,漫画即是拳击,1900,内地漫画,"热血,励志",JPG,http://images.dmzj.com/img/webpic/4/1013595841571903183.jpg,漫画新人的成长故事，如果把漫画比作拳击，那么主角正在进行一场艰苦卓绝的拳击比赛……,已完结
708,神通鬼,安川,内地漫画,"悬疑,仙侠,神鬼",JPG,http://images.dmzj.com/img/webpic/2/1089155221572504541.jpg,神通鬼，一种善用花言巧语，诱惑世人入魔道的恶鬼，亦是武林盟主江以木败于无名小卒的罪魁祸首。当神秘道姑提出合作复仇时，冷漠如他果断拒绝。无心拯救天下的江以木却在这一别之后，偶遇被欺凌的稚气少年，平静的生活下他逐渐找到了自己的羁绊，不知不觉，侠义二字在他心底逐渐扎根……,已完结
709,救酱子,Arfies,内地漫画,"冒险,搞笑",JPG,http://images.dmzj.com/img/webpic/0/1006343201573007772.jpg,"因为和朋友吵了架，就这样离家出走的少女都卡因
因为美味披萨的召唤，踏上了拯救朋友的旅程？！
宇宙酷披萨魔神，出发！",已完结
710,时间轮回,梦洁猫,内地漫画,"格斗,爱情,奇幻",JPG,http://images.dmzj.com/img/webpic/2/1010465021574332899.jpg,,已完结
711,死在黑夜,万释福,内地漫画,"其他,生活",JPG,http://images.dmzj.com/img/webpic/7/1042797671575792505.jpg,荒诞剧  b站up：万释福,已完结
712,短,好随意,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/8/1085364681575607698.jpg,没什么好介绍的,已完结
713,不小心遇到了魔法生物,emosama,内地漫画,"魔法,校园,搞笑",JPG,http://images.dmzj.com/img/webpic/13/1014084131575948978.jpg,不小心遇到了魔法生物……,已完结
714,黑羊之梦,黑神琦诺,内地漫画,"魔法,校园,奇幻",JPG,http://images.dmzj.com/img/webpic/6/1097474061576058420.jpg,身为怪物的少年少女们自我救赎的故事。与《幻想抒情诗》为平行世界关系,已完结
715,幻想抒情诗,黑神琦诺,内地漫画,"魔法,百合,奇幻",JPG,http://images.dmzj.com/img/webpic/6/1097474061576060653.jpg,一个关于幻想与现实、孤独与羁绊的故事（读者群：717512033,已完结
716,心劫,死寂,内地漫画,"治愈,奇幻",JPG,http://images.dmzj.com/img/webpic/8/1024054681576505491.jpg,一个关于死亡、亲情与救赎的漫画。一话完结，没有后续。本故事为同人作品，请勿反向代入原作。原作——《当神不让》,已完结
717,一个或许该叫爱情买卖的故事,死寂,内地漫画,"奇幻,生活",JPG,http://images.dmzj.com/img/webpic/8/1024054681576508826.jpg,一个cp向同人漫画。原作《当神不让》。,已完结
718,红梅,慧慧,内地漫画,"爱情,奇幻",JPG,http://images.dmzj.com/img/webpic/13/1072390531576237340.jpg,[红枫]的姐姐[红梅]的故事,已完结
719,恭喜毕业,空井泛,内地漫画,校园,JPG,http://images.dmzj.com/img/webpic/19/1069929391576664713.jpg,毕业前的告白，毕业后的回答。,已完结
720,泥娃娃,蝉熏,内地漫画,"惊悚,其他,奇幻",JPG,http://images.dmzj.com/img/webpic/8/1024399481577191638.jpg,“泥娃娃，泥娃娃，一个泥娃娃，我做她爸爸，我做她妈妈，永远爱着她~”,已完结
721,惩罚者·离去的女孩,深圳狐光动画,内地漫画,悬疑,JPG,http://images.dmzj.com/img/webpic/9/1091323091576749235.jpg,都市悬疑系列故事，一场场惊心动魄的事件背后，公正和邪恶都被注视着，面具之下的惩罚者如何展开行动？狐光动画首部原创系列漫画《惩罚者·离去的女孩》,已完结
722,OVER.,影猫,内地漫画,悬疑,JPG,http://images.dmzj.com/webpic/14/191230over.jpg,三位病友，三间房间，一个简单游戏。,已完结
723,光之旅,小奋坑,内地漫画,"纯爱,治愈",JPG,http://images.dmzj.com/img/webpic/17/1003803571578216513.jpg,男孩小光的漫画书被父亲撕破后离家出走，一人跑进了山里，在山洞中遇见了一名叫做“兰”的精灵。在兰的请求下，小光带着兰离开了山洞。夜里两名少年在山上游玩，黎明时一起在山顶看日出。在那之后发生了不可思议的事……,已完结
724,海特温的ASK问答游戏（搬运已获原作者许可）,MJiffy,内地漫画,"魔法,搞笑,其他",JPG,http://images.dmzj.com/img/webpic/12/1050996721569318117.jpg,"MyLittlePony（我的小马驹）同人创作，转载已获取原作者许可！
【作者：鸷  后期：MJiffy】",已完结
725,JUST ONE REASON,ChristM,内地漫画,"热血,治愈,励志",JPG,http://images.dmzj.com/img/webpic/10/1025945501578236146.jpg,"人之所以能够承受痛苦，是因为有想要握住的幸福。
只要活着就会有好事发生！",已完结
726,梦人,影猫,内地漫画,"悬疑,奇幻",JPG,http://images.dmzj.com/webpic/0/mengren2020.jpg,渴望自由居住在东京富有的隆一；渴望金钱居住在芝加哥贫穷的吉姆。两位互不相识却拥有相同面貌的人。每当一边熟睡就会梦见对方的状况…到底哪边是才是梦境？重要PS：本漫画改編自手冢治虫60年代短篇作品「二つのドラマ」，是个人十分喜欢的作品。推荐给身边朋友因年代久远及风格问题不屑赏阅…朋友开玩笑说了句你画就看看，当时正好也想练习一下和推广手冢大神十分前卫的剧情构造，于是以自己的风格和理解重新创作。习作之，还很又多不足地方敬请见谅。—— 影猫,已完结
727,地球送终日,唐尸三百,内地漫画,"科幻,搞笑",JPG,http://images.dmzj.com/img/webpic/11/1008802911578560985.jpg,人类终于迎来了前所未有的的浩劫，这次只有全人类团结一致才能克服困难。,已完结
